"","Threshold","power_open","dcy_indx","PXID"
"6233","0.01","1670","2","PXD024284_2"
"6234","0.011","1680","2","PXD024284_2"
"6235","0.012","1683","2","PXD024284_2"
"6236","0.013","1695","2","PXD024284_2"
"6237","0.014","1697","2","PXD024284_2"
"6238","0.015","1712","2","PXD024284_2"
"6239","0.016","1714","2","PXD024284_2"
"6240","0.017","1726","2","PXD024284_2"
"6241","0.018","1732","2","PXD024284_2"
"6242","0.019","1743","2","PXD024284_2"
"6243","0.02","1756","2","PXD024284_2"
"6244","0.021","1756","2","PXD024284_2"
"6245","0.022","1758","2","PXD024284_2"
"6246","0.023","1761","2","PXD024284_2"
"6247","0.024","1776","2","PXD024284_2"
"6248","0.025","1783","2","PXD024284_2"
"6249","0.026","1795","2","PXD024284_2"
"6250","0.027","1795","2","PXD024284_2"
"6251","0.028","1801","2","PXD024284_2"
"6252","0.029","1805","2","PXD024284_2"
"6253","0.03","1820","2","PXD024284_2"
"6254","0.031","1830","2","PXD024284_2"
"6255","0.032","1836","2","PXD024284_2"
"6256","0.033","1837","2","PXD024284_2"
"6257","0.034","1846","2","PXD024284_2"
"6258","0.035","1848","2","PXD024284_2"
"6259","0.036","1855","2","PXD024284_2"
"6260","0.037","1865","2","PXD024284_2"
"6261","0.038","1871","2","PXD024284_2"
"6262","0.039","1875","2","PXD024284_2"
"6263","0.04","1879","2","PXD024284_2"
"6264","0.041","1880","2","PXD024284_2"
"6265","0.042","1888","2","PXD024284_2"
"6266","0.043","1889","2","PXD024284_2"
"6267","0.044","1894","2","PXD024284_2"
"6268","0.045","1895","2","PXD024284_2"
"6269","0.046","1898","2","PXD024284_2"
"6270","0.047","1901","2","PXD024284_2"
"6271","0.048","1902","2","PXD024284_2"
"6272","0.049","1912","2","PXD024284_2"
"6273","0.05","1913","2","PXD024284_2"
"6274","0.01","1614","3","PXD024284_2"
"6275","0.011","1616","3","PXD024284_2"
"6276","0.012","1638","3","PXD024284_2"
"6277","0.013","1640","3","PXD024284_2"
"6278","0.014","1649","3","PXD024284_2"
"6279","0.015","1650","3","PXD024284_2"
"6280","0.016","1655","3","PXD024284_2"
"6281","0.017","1688","3","PXD024284_2"
"6282","0.018","1693","3","PXD024284_2"
"6283","0.019","1698","3","PXD024284_2"
"6284","0.02","1712","3","PXD024284_2"
"6285","0.021","1718","3","PXD024284_2"
"6286","0.022","1719","3","PXD024284_2"
"6287","0.023","1725","3","PXD024284_2"
"6288","0.024","1729","3","PXD024284_2"
"6289","0.025","1733","3","PXD024284_2"
"6290","0.026","1744","3","PXD024284_2"
"6291","0.027","1756","3","PXD024284_2"
"6292","0.028","1762","3","PXD024284_2"
"6293","0.029","1762","3","PXD024284_2"
"6294","0.03","1773","3","PXD024284_2"
"6295","0.031","1773","3","PXD024284_2"
"6296","0.032","1774","3","PXD024284_2"
"6297","0.033","1775","3","PXD024284_2"
"6298","0.034","1776","3","PXD024284_2"
"6299","0.035","1789","3","PXD024284_2"
"6300","0.036","1790","3","PXD024284_2"
"6301","0.037","1799","3","PXD024284_2"
"6302","0.038","1805","3","PXD024284_2"
"6303","0.039","1805","3","PXD024284_2"
"6304","0.04","1805","3","PXD024284_2"
"6305","0.041","1807","3","PXD024284_2"
"6306","0.042","1812","3","PXD024284_2"
"6307","0.043","1815","3","PXD024284_2"
"6308","0.044","1815","3","PXD024284_2"
"6309","0.045","1823","3","PXD024284_2"
"6310","0.046","1823","3","PXD024284_2"
"6311","0.047","1824","3","PXD024284_2"
"6312","0.048","1825","3","PXD024284_2"
"6313","0.049","1827","3","PXD024284_2"
"6314","0.05","1840","3","PXD024284_2"
"6315","0.01","1640","4","PXD024284_2"
"6316","0.011","1640","4","PXD024284_2"
"6317","0.012","1640","4","PXD024284_2"
"6318","0.013","1661","4","PXD024284_2"
"6319","0.014","1677","4","PXD024284_2"
"6320","0.015","1686","4","PXD024284_2"
"6321","0.016","1711","4","PXD024284_2"
"6322","0.017","1714","4","PXD024284_2"
"6323","0.018","1723","4","PXD024284_2"
"6324","0.019","1740","4","PXD024284_2"
"6325","0.02","1744","4","PXD024284_2"
"6326","0.021","1751","4","PXD024284_2"
"6327","0.022","1751","4","PXD024284_2"
"6328","0.023","1758","4","PXD024284_2"
"6329","0.024","1771","4","PXD024284_2"
"6330","0.025","1783","4","PXD024284_2"
"6331","0.026","1786","4","PXD024284_2"
"6332","0.027","1786","4","PXD024284_2"
"6333","0.028","1786","4","PXD024284_2"
"6334","0.029","1786","4","PXD024284_2"
"6335","0.03","1789","4","PXD024284_2"
"6336","0.031","1794","4","PXD024284_2"
"6337","0.032","1810","4","PXD024284_2"
"6338","0.033","1812","4","PXD024284_2"
"6339","0.034","1814","4","PXD024284_2"
"6340","0.035","1815","4","PXD024284_2"
"6341","0.036","1821","4","PXD024284_2"
"6342","0.037","1823","4","PXD024284_2"
"6343","0.038","1829","4","PXD024284_2"
"6344","0.039","1832","4","PXD024284_2"
"6345","0.04","1835","4","PXD024284_2"
"6346","0.041","1839","4","PXD024284_2"
"6347","0.042","1842","4","PXD024284_2"
"6348","0.043","1842","4","PXD024284_2"
"6349","0.044","1843","4","PXD024284_2"
"6350","0.045","1847","4","PXD024284_2"
"6351","0.046","1848","4","PXD024284_2"
"6352","0.047","1850","4","PXD024284_2"
"6353","0.048","1856","4","PXD024284_2"
"6354","0.049","1858","4","PXD024284_2"
"6355","0.05","1860","4","PXD024284_2"
"6356","0.01","1620","5","PXD024284_2"
"6357","0.011","1629","5","PXD024284_2"
"6358","0.012","1634","5","PXD024284_2"
"6359","0.013","1634","5","PXD024284_2"
"6360","0.014","1634","5","PXD024284_2"
"6361","0.015","1644","5","PXD024284_2"
"6362","0.016","1667","5","PXD024284_2"
"6363","0.017","1675","5","PXD024284_2"
"6364","0.018","1676","5","PXD024284_2"
"6365","0.019","1690","5","PXD024284_2"
"6366","0.02","1701","5","PXD024284_2"
"6367","0.021","1701","5","PXD024284_2"
"6368","0.022","1714","5","PXD024284_2"
"6369","0.023","1723","5","PXD024284_2"
"6370","0.024","1726","5","PXD024284_2"
"6371","0.025","1739","5","PXD024284_2"
"6372","0.026","1747","5","PXD024284_2"
"6373","0.027","1752","5","PXD024284_2"
"6374","0.028","1759","5","PXD024284_2"
"6375","0.029","1766","5","PXD024284_2"
"6376","0.03","1772","5","PXD024284_2"
"6377","0.031","1775","5","PXD024284_2"
"6378","0.032","1776","5","PXD024284_2"
"6379","0.033","1779","5","PXD024284_2"
"6380","0.034","1783","5","PXD024284_2"
"6381","0.035","1785","5","PXD024284_2"
"6382","0.036","1785","5","PXD024284_2"
"6383","0.037","1791","5","PXD024284_2"
"6384","0.038","1791","5","PXD024284_2"
"6385","0.039","1793","5","PXD024284_2"
"6386","0.04","1793","5","PXD024284_2"
"6387","0.041","1793","5","PXD024284_2"
"6388","0.042","1802","5","PXD024284_2"
"6389","0.043","1805","5","PXD024284_2"
"6390","0.044","1808","5","PXD024284_2"
"6391","0.045","1811","5","PXD024284_2"
"6392","0.046","1811","5","PXD024284_2"
"6393","0.047","1814","5","PXD024284_2"
"6394","0.048","1819","5","PXD024284_2"
"6395","0.049","1821","5","PXD024284_2"
"6396","0.05","1823","5","PXD024284_2"
"6397","0.01","1557","6","PXD024284_2"
"6398","0.011","1587","6","PXD024284_2"
"6399","0.012","1630","6","PXD024284_2"
"6400","0.013","1643","6","PXD024284_2"
"6401","0.014","1663","6","PXD024284_2"
"6402","0.015","1672","6","PXD024284_2"
"6403","0.016","1675","6","PXD024284_2"
"6404","0.017","1689","6","PXD024284_2"
"6405","0.018","1704","6","PXD024284_2"
"6406","0.019","1706","6","PXD024284_2"
"6407","0.02","1711","6","PXD024284_2"
"6408","0.021","1721","6","PXD024284_2"
"6409","0.022","1732","6","PXD024284_2"
"6410","0.023","1732","6","PXD024284_2"
"6411","0.024","1740","6","PXD024284_2"
"6412","0.025","1748","6","PXD024284_2"
"6413","0.026","1749","6","PXD024284_2"
"6414","0.027","1779","6","PXD024284_2"
"6415","0.028","1787","6","PXD024284_2"
"6416","0.029","1795","6","PXD024284_2"
"6417","0.03","1800","6","PXD024284_2"
"6418","0.031","1800","6","PXD024284_2"
"6419","0.032","1803","6","PXD024284_2"
"6420","0.033","1806","6","PXD024284_2"
"6421","0.034","1810","6","PXD024284_2"
"6422","0.035","1825","6","PXD024284_2"
"6423","0.036","1829","6","PXD024284_2"
"6424","0.037","1838","6","PXD024284_2"
"6425","0.038","1846","6","PXD024284_2"
"6426","0.039","1853","6","PXD024284_2"
"6427","0.04","1855","6","PXD024284_2"
"6428","0.041","1861","6","PXD024284_2"
"6429","0.042","1864","6","PXD024284_2"
"6430","0.043","1866","6","PXD024284_2"
"6431","0.044","1874","6","PXD024284_2"
"6432","0.045","1874","6","PXD024284_2"
"6433","0.046","1879","6","PXD024284_2"
"6434","0.047","1880","6","PXD024284_2"
"6435","0.048","1884","6","PXD024284_2"
"6436","0.049","1887","6","PXD024284_2"
"6437","0.05","1889","6","PXD024284_2"
"6438","0.01","1641","7","PXD024284_2"
"6439","0.011","1668","7","PXD024284_2"
"6440","0.012","1671","7","PXD024284_2"
"6441","0.013","1673","7","PXD024284_2"
"6442","0.014","1694","7","PXD024284_2"
"6443","0.015","1702","7","PXD024284_2"
"6444","0.016","1709","7","PXD024284_2"
"6445","0.017","1720","7","PXD024284_2"
"6446","0.018","1731","7","PXD024284_2"
"6447","0.019","1737","7","PXD024284_2"
"6448","0.02","1739","7","PXD024284_2"
"6449","0.021","1770","7","PXD024284_2"
"6450","0.022","1777","7","PXD024284_2"
"6451","0.023","1779","7","PXD024284_2"
"6452","0.024","1782","7","PXD024284_2"
"6453","0.025","1790","7","PXD024284_2"
"6454","0.026","1794","7","PXD024284_2"
"6455","0.027","1802","7","PXD024284_2"
"6456","0.028","1805","7","PXD024284_2"
"6457","0.029","1808","7","PXD024284_2"
"6458","0.03","1813","7","PXD024284_2"
"6459","0.031","1816","7","PXD024284_2"
"6460","0.032","1823","7","PXD024284_2"
"6461","0.033","1830","7","PXD024284_2"
"6462","0.034","1834","7","PXD024284_2"
"6463","0.035","1836","7","PXD024284_2"
"6464","0.036","1840","7","PXD024284_2"
"6465","0.037","1848","7","PXD024284_2"
"6466","0.038","1849","7","PXD024284_2"
"6467","0.039","1849","7","PXD024284_2"
"6468","0.04","1853","7","PXD024284_2"
"6469","0.041","1856","7","PXD024284_2"
"6470","0.042","1859","7","PXD024284_2"
"6471","0.043","1859","7","PXD024284_2"
"6472","0.044","1861","7","PXD024284_2"
"6473","0.045","1867","7","PXD024284_2"
"6474","0.046","1870","7","PXD024284_2"
"6475","0.047","1874","7","PXD024284_2"
"6476","0.048","1877","7","PXD024284_2"
"6477","0.049","1878","7","PXD024284_2"
"6478","0.05","1880","7","PXD024284_2"
"6479","0.01","1636","8","PXD024284_2"
"6480","0.011","1663","8","PXD024284_2"
"6481","0.012","1686","8","PXD024284_2"
"6482","0.013","1687","8","PXD024284_2"
"6483","0.014","1697","8","PXD024284_2"
"6484","0.015","1699","8","PXD024284_2"
"6485","0.016","1703","8","PXD024284_2"
"6486","0.017","1709","8","PXD024284_2"
"6487","0.018","1711","8","PXD024284_2"
"6488","0.019","1718","8","PXD024284_2"
"6489","0.02","1724","8","PXD024284_2"
"6490","0.021","1739","8","PXD024284_2"
"6491","0.022","1740","8","PXD024284_2"
"6492","0.023","1759","8","PXD024284_2"
"6493","0.024","1761","8","PXD024284_2"
"6494","0.025","1763","8","PXD024284_2"
"6495","0.026","1771","8","PXD024284_2"
"6496","0.027","1779","8","PXD024284_2"
"6497","0.028","1779","8","PXD024284_2"
"6498","0.029","1783","8","PXD024284_2"
"6499","0.03","1786","8","PXD024284_2"
"6500","0.031","1792","8","PXD024284_2"
"6501","0.032","1795","8","PXD024284_2"
"6502","0.033","1795","8","PXD024284_2"
"6503","0.034","1797","8","PXD024284_2"
"6504","0.035","1807","8","PXD024284_2"
"6505","0.036","1813","8","PXD024284_2"
"6506","0.037","1821","8","PXD024284_2"
"6507","0.038","1829","8","PXD024284_2"
"6508","0.039","1830","8","PXD024284_2"
"6509","0.04","1832","8","PXD024284_2"
"6510","0.041","1837","8","PXD024284_2"
"6511","0.042","1841","8","PXD024284_2"
"6512","0.043","1849","8","PXD024284_2"
"6513","0.044","1860","8","PXD024284_2"
"6514","0.045","1866","8","PXD024284_2"
"6515","0.046","1879","8","PXD024284_2"
"6516","0.047","1881","8","PXD024284_2"
"6517","0.048","1886","8","PXD024284_2"
"6518","0.049","1893","8","PXD024284_2"
"6519","0.05","1893","8","PXD024284_2"
"6520","0.01","1623","9","PXD024284_2"
"6521","0.011","1649","9","PXD024284_2"
"6522","0.012","1652","9","PXD024284_2"
"6523","0.013","1665","9","PXD024284_2"
"6524","0.014","1673","9","PXD024284_2"
"6525","0.015","1677","9","PXD024284_2"
"6526","0.016","1677","9","PXD024284_2"
"6527","0.017","1686","9","PXD024284_2"
"6528","0.018","1691","9","PXD024284_2"
"6529","0.019","1702","9","PXD024284_2"
"6530","0.02","1707","9","PXD024284_2"
"6531","0.021","1709","9","PXD024284_2"
"6532","0.022","1718","9","PXD024284_2"
"6533","0.023","1734","9","PXD024284_2"
"6534","0.024","1742","9","PXD024284_2"
"6535","0.025","1748","9","PXD024284_2"
"6536","0.026","1754","9","PXD024284_2"
"6537","0.027","1755","9","PXD024284_2"
"6538","0.028","1763","9","PXD024284_2"
"6539","0.029","1770","9","PXD024284_2"
"6540","0.03","1785","9","PXD024284_2"
"6541","0.031","1791","9","PXD024284_2"
"6542","0.032","1798","9","PXD024284_2"
"6543","0.033","1807","9","PXD024284_2"
"6544","0.034","1811","9","PXD024284_2"
"6545","0.035","1818","9","PXD024284_2"
"6546","0.036","1823","9","PXD024284_2"
"6547","0.037","1826","9","PXD024284_2"
"6548","0.038","1829","9","PXD024284_2"
"6549","0.039","1837","9","PXD024284_2"
"6550","0.04","1838","9","PXD024284_2"
"6551","0.041","1842","9","PXD024284_2"
"6552","0.042","1844","9","PXD024284_2"
"6553","0.043","1848","9","PXD024284_2"
"6554","0.044","1848","9","PXD024284_2"
"6555","0.045","1860","9","PXD024284_2"
"6556","0.046","1861","9","PXD024284_2"
"6557","0.047","1874","9","PXD024284_2"
"6558","0.048","1874","9","PXD024284_2"
"6559","0.049","1878","9","PXD024284_2"
"6560","0.05","1879","9","PXD024284_2"
"6561","0.01","6970","0","PXD025130"
"6562","0.011","7052","0","PXD025130"
"6563","0.012","7132","0","PXD025130"
"6564","0.013","7177","0","PXD025130"
"6565","0.014","7211","0","PXD025130"
"6566","0.015","7222","0","PXD025130"
"6567","0.016","7269","0","PXD025130"
"6568","0.017","7285","0","PXD025130"
"6569","0.018","7311","0","PXD025130"
"6570","0.019","7338","0","PXD025130"
"6571","0.02","7369","0","PXD025130"
"6572","0.021","7408","0","PXD025130"
"6573","0.022","7423","0","PXD025130"
"6574","0.023","7441","0","PXD025130"
"6575","0.024","7454","0","PXD025130"
"6576","0.025","7465","0","PXD025130"
"6577","0.026","7502","0","PXD025130"
"6578","0.027","7523","0","PXD025130"
"6579","0.028","7546","0","PXD025130"
"6580","0.029","7605","0","PXD025130"
"6581","0.03","7629","0","PXD025130"
"6582","0.031","7647","0","PXD025130"
"6583","0.032","7682","0","PXD025130"
"6584","0.033","7694","0","PXD025130"
"6585","0.034","7703","0","PXD025130"
"6586","0.035","7731","0","PXD025130"
"6587","0.036","7751","0","PXD025130"
"6588","0.037","7773","0","PXD025130"
"6589","0.038","7800","0","PXD025130"
"6590","0.039","7821","0","PXD025130"
"6591","0.04","7850","0","PXD025130"
"6592","0.041","7862","0","PXD025130"
"6593","0.042","7871","0","PXD025130"
"6594","0.043","7888","0","PXD025130"
"6595","0.044","7903","0","PXD025130"
"6596","0.045","7924","0","PXD025130"
"6597","0.046","7939","0","PXD025130"
"6598","0.047","7959","0","PXD025130"
"6599","0.048","7969","0","PXD025130"
"6600","0.049","7985","0","PXD025130"
"6601","0.05","7996","0","PXD025130"
"6602","0.01","6854","1","PXD025130"
"6603","0.011","6923","1","PXD025130"
"6604","0.012","6989","1","PXD025130"
"6605","0.013","7051","1","PXD025130"
"6606","0.014","7114","1","PXD025130"
"6607","0.015","7164","1","PXD025130"
"6608","0.016","7213","1","PXD025130"
"6609","0.017","7273","1","PXD025130"
"6610","0.018","7298","1","PXD025130"
"6611","0.019","7341","1","PXD025130"
"6612","0.02","7361","1","PXD025130"
"6613","0.021","7389","1","PXD025130"
"6614","0.022","7416","1","PXD025130"
"6615","0.023","7442","1","PXD025130"
"6616","0.024","7463","1","PXD025130"
"6617","0.025","7495","1","PXD025130"
"6618","0.026","7512","1","PXD025130"
"6619","0.027","7542","1","PXD025130"
"6620","0.028","7561","1","PXD025130"
"6621","0.029","7578","1","PXD025130"
"6622","0.03","7604","1","PXD025130"
"6623","0.031","7616","1","PXD025130"
"6624","0.032","7640","1","PXD025130"
"6625","0.033","7656","1","PXD025130"
"6626","0.034","7685","1","PXD025130"
"6627","0.035","7707","1","PXD025130"
"6628","0.036","7718","1","PXD025130"
"6629","0.037","7734","1","PXD025130"
"6630","0.038","7743","1","PXD025130"
"6631","0.039","7756","1","PXD025130"
"6632","0.04","7766","1","PXD025130"
"6633","0.041","7781","1","PXD025130"
"6634","0.042","7793","1","PXD025130"
"6635","0.043","7809","1","PXD025130"
"6636","0.044","7831","1","PXD025130"
"6637","0.045","7842","1","PXD025130"
"6638","0.046","7872","1","PXD025130"
"6639","0.047","7883","1","PXD025130"
"6640","0.048","7903","1","PXD025130"
"6641","0.049","7920","1","PXD025130"
"6642","0.05","7947","1","PXD025130"
"6643","0.01","7008","2","PXD025130"
"6644","0.011","7096","2","PXD025130"
"6645","0.012","7128","2","PXD025130"
"6646","0.013","7158","2","PXD025130"
"6647","0.014","7185","2","PXD025130"
"6648","0.015","7224","2","PXD025130"
"6649","0.016","7258","2","PXD025130"
"6650","0.017","7297","2","PXD025130"
"6651","0.018","7318","2","PXD025130"
"6652","0.019","7335","2","PXD025130"
"6653","0.02","7377","2","PXD025130"
"6654","0.021","7393","2","PXD025130"
"6655","0.022","7412","2","PXD025130"
"6656","0.023","7439","2","PXD025130"
"6657","0.024","7446","2","PXD025130"
"6658","0.025","7470","2","PXD025130"
"6659","0.026","7493","2","PXD025130"
"6660","0.027","7513","2","PXD025130"
"6661","0.028","7541","2","PXD025130"
"6662","0.029","7558","2","PXD025130"
"6663","0.03","7592","2","PXD025130"
"6664","0.031","7631","2","PXD025130"
"6665","0.032","7668","2","PXD025130"
"6666","0.033","7680","2","PXD025130"
"6667","0.034","7706","2","PXD025130"
"6668","0.035","7732","2","PXD025130"
"6669","0.036","7746","2","PXD025130"
"6670","0.037","7771","2","PXD025130"
"6671","0.038","7779","2","PXD025130"
"6672","0.039","7791","2","PXD025130"
"6673","0.04","7797","2","PXD025130"
"6674","0.041","7816","2","PXD025130"
"6675","0.042","7832","2","PXD025130"
"6676","0.043","7850","2","PXD025130"
"6677","0.044","7878","2","PXD025130"
"6678","0.045","7894","2","PXD025130"
"6679","0.046","7918","2","PXD025130"
"6680","0.047","7926","2","PXD025130"
"6681","0.048","7943","2","PXD025130"
"6682","0.049","7962","2","PXD025130"
"6683","0.05","7981","2","PXD025130"
"6684","0.01","7125","3","PXD025130"
"6685","0.011","7207","3","PXD025130"
"6686","0.012","7225","3","PXD025130"
"6687","0.013","7267","3","PXD025130"
"6688","0.014","7291","3","PXD025130"
"6689","0.015","7335","3","PXD025130"
"6690","0.016","7359","3","PXD025130"
"6691","0.017","7378","3","PXD025130"
"6692","0.018","7398","3","PXD025130"
"6693","0.019","7432","3","PXD025130"
"6694","0.02","7453","3","PXD025130"
"6695","0.021","7487","3","PXD025130"
"6696","0.022","7497","3","PXD025130"
"6697","0.023","7511","3","PXD025130"
"6698","0.024","7543","3","PXD025130"
"6699","0.025","7555","3","PXD025130"
"6700","0.026","7582","3","PXD025130"
"6701","0.027","7599","3","PXD025130"
"6702","0.028","7620","3","PXD025130"
"6703","0.029","7648","3","PXD025130"
"6704","0.03","7674","3","PXD025130"
"6705","0.031","7689","3","PXD025130"
"6706","0.032","7707","3","PXD025130"
"6707","0.033","7737","3","PXD025130"
"6708","0.034","7763","3","PXD025130"
"6709","0.035","7782","3","PXD025130"
"6710","0.036","7805","3","PXD025130"
"6711","0.037","7820","3","PXD025130"
"6712","0.038","7829","3","PXD025130"
"6713","0.039","7853","3","PXD025130"
"6714","0.04","7873","3","PXD025130"
"6715","0.041","7885","3","PXD025130"
"6716","0.042","7907","3","PXD025130"
"6717","0.043","7938","3","PXD025130"
"6718","0.044","7952","3","PXD025130"
"6719","0.045","7966","3","PXD025130"
"6720","0.046","7990","3","PXD025130"
"6721","0.047","8010","3","PXD025130"
"6722","0.048","8014","3","PXD025130"
"6723","0.049","8017","3","PXD025130"
"6724","0.05","8028","3","PXD025130"
"6725","0.01","6830","4","PXD025130"
"6726","0.011","6929","4","PXD025130"
"6727","0.012","6960","4","PXD025130"
"6728","0.013","7034","4","PXD025130"
"6729","0.014","7086","4","PXD025130"
"6730","0.015","7102","4","PXD025130"
"6731","0.016","7115","4","PXD025130"
"6732","0.017","7133","4","PXD025130"
"6733","0.018","7161","4","PXD025130"
"6734","0.019","7201","4","PXD025130"
"6735","0.02","7233","4","PXD025130"
"6736","0.021","7291","4","PXD025130"
"6737","0.022","7324","4","PXD025130"
"6738","0.023","7355","4","PXD025130"
"6739","0.024","7369","4","PXD025130"
"6740","0.025","7395","4","PXD025130"
"6741","0.026","7419","4","PXD025130"
"6742","0.027","7430","4","PXD025130"
"6743","0.028","7452","4","PXD025130"
"6744","0.029","7498","4","PXD025130"
"6745","0.03","7520","4","PXD025130"
"6746","0.031","7540","4","PXD025130"
"6747","0.032","7555","4","PXD025130"
"6748","0.033","7595","4","PXD025130"
"6749","0.034","7608","4","PXD025130"
"6750","0.035","7639","4","PXD025130"
"6751","0.036","7674","4","PXD025130"
"6752","0.037","7707","4","PXD025130"
"6753","0.038","7728","4","PXD025130"
"6754","0.039","7753","4","PXD025130"
"6755","0.04","7778","4","PXD025130"
"6756","0.041","7791","4","PXD025130"
"6757","0.042","7804","4","PXD025130"
"6758","0.043","7816","4","PXD025130"
"6759","0.044","7834","4","PXD025130"
"6760","0.045","7868","4","PXD025130"
"6761","0.046","7892","4","PXD025130"
"6762","0.047","7917","4","PXD025130"
"6763","0.048","7938","4","PXD025130"
"6764","0.049","7987","4","PXD025130"
"6765","0.05","7996","4","PXD025130"
"6766","0.01","6976","5","PXD025130"
"6767","0.011","7027","5","PXD025130"
"6768","0.012","7068","5","PXD025130"
"6769","0.013","7109","5","PXD025130"
"6770","0.014","7153","5","PXD025130"
"6771","0.015","7183","5","PXD025130"
"6772","0.016","7228","5","PXD025130"
"6773","0.017","7248","5","PXD025130"
"6774","0.018","7282","5","PXD025130"
"6775","0.019","7302","5","PXD025130"
"6776","0.02","7335","5","PXD025130"
"6777","0.021","7357","5","PXD025130"
"6778","0.022","7385","5","PXD025130"
"6779","0.023","7401","5","PXD025130"
"6780","0.024","7454","5","PXD025130"
"6781","0.025","7471","5","PXD025130"
"6782","0.026","7491","5","PXD025130"
"6783","0.027","7504","5","PXD025130"
"6784","0.028","7522","5","PXD025130"
"6785","0.029","7544","5","PXD025130"
"6786","0.03","7560","5","PXD025130"
"6787","0.031","7577","5","PXD025130"
"6788","0.032","7603","5","PXD025130"
"6789","0.033","7638","5","PXD025130"
"6790","0.034","7656","5","PXD025130"
"6791","0.035","7668","5","PXD025130"
"6792","0.036","7691","5","PXD025130"
"6793","0.037","7722","5","PXD025130"
"6794","0.038","7729","5","PXD025130"
"6795","0.039","7745","5","PXD025130"
"6796","0.04","7763","5","PXD025130"
"6797","0.041","7796","5","PXD025130"
"6798","0.042","7817","5","PXD025130"
"6799","0.043","7829","5","PXD025130"
"6800","0.044","7853","5","PXD025130"
"6801","0.045","7871","5","PXD025130"
"6802","0.046","7889","5","PXD025130"
"6803","0.047","7904","5","PXD025130"
"6804","0.048","7922","5","PXD025130"
"6805","0.049","7932","5","PXD025130"
"6806","0.05","7948","5","PXD025130"
"6807","0.01","6865","6","PXD025130"
"6808","0.011","6925","6","PXD025130"
"6809","0.012","6964","6","PXD025130"
"6810","0.013","6989","6","PXD025130"
"6811","0.014","7040","6","PXD025130"
"6812","0.015","7094","6","PXD025130"
"6813","0.016","7121","6","PXD025130"
"6814","0.017","7157","6","PXD025130"
"6815","0.018","7189","6","PXD025130"
"6816","0.019","7228","6","PXD025130"
"6817","0.02","7265","6","PXD025130"
"6818","0.021","7271","6","PXD025130"
"6819","0.022","7311","6","PXD025130"
"6820","0.023","7334","6","PXD025130"
"6821","0.024","7365","6","PXD025130"
"6822","0.025","7377","6","PXD025130"
"6823","0.026","7404","6","PXD025130"
"6824","0.027","7467","6","PXD025130"
"6825","0.028","7506","6","PXD025130"
"6826","0.029","7540","6","PXD025130"
"6827","0.03","7576","6","PXD025130"
"6828","0.031","7610","6","PXD025130"
"6829","0.032","7634","6","PXD025130"
"6830","0.033","7649","6","PXD025130"
"6831","0.034","7677","6","PXD025130"
"6832","0.035","7697","6","PXD025130"
"6833","0.036","7715","6","PXD025130"
"6834","0.037","7722","6","PXD025130"
"6835","0.038","7741","6","PXD025130"
"6836","0.039","7764","6","PXD025130"
"6837","0.04","7784","6","PXD025130"
"6838","0.041","7794","6","PXD025130"
"6839","0.042","7835","6","PXD025130"
"6840","0.043","7874","6","PXD025130"
"6841","0.044","7883","6","PXD025130"
"6842","0.045","7895","6","PXD025130"
"6843","0.046","7903","6","PXD025130"
"6844","0.047","7914","6","PXD025130"
"6845","0.048","7927","6","PXD025130"
"6846","0.049","7942","6","PXD025130"
"6847","0.05","7963","6","PXD025130"
"6848","0.01","6875","7","PXD025130"
"6849","0.011","6926","7","PXD025130"
"6850","0.012","6979","7","PXD025130"
"6851","0.013","7024","7","PXD025130"
"6852","0.014","7054","7","PXD025130"
"6853","0.015","7110","7","PXD025130"
"6854","0.016","7148","7","PXD025130"
"6855","0.017","7173","7","PXD025130"
"6856","0.018","7249","7","PXD025130"
"6857","0.019","7284","7","PXD025130"
"6858","0.02","7309","7","PXD025130"
"6859","0.021","7355","7","PXD025130"
"6860","0.022","7379","7","PXD025130"
"6861","0.023","7407","7","PXD025130"
"6862","0.024","7419","7","PXD025130"
"6863","0.025","7449","7","PXD025130"
"6864","0.026","7461","7","PXD025130"
"6865","0.027","7495","7","PXD025130"
"6866","0.028","7529","7","PXD025130"
"6867","0.029","7539","7","PXD025130"
"6868","0.03","7581","7","PXD025130"
"6869","0.031","7599","7","PXD025130"
"6870","0.032","7622","7","PXD025130"
"6871","0.033","7642","7","PXD025130"
"6872","0.034","7659","7","PXD025130"
"6873","0.035","7692","7","PXD025130"
"6874","0.036","7700","7","PXD025130"
"6875","0.037","7723","7","PXD025130"
"6876","0.038","7738","7","PXD025130"
"6877","0.039","7764","7","PXD025130"
"6878","0.04","7801","7","PXD025130"
"6879","0.041","7824","7","PXD025130"
"6880","0.042","7843","7","PXD025130"
"6881","0.043","7870","7","PXD025130"
"6882","0.044","7886","7","PXD025130"
"6883","0.045","7905","7","PXD025130"
"6884","0.046","7927","7","PXD025130"
"6885","0.047","7948","7","PXD025130"
"6886","0.048","7972","7","PXD025130"
"6887","0.049","7992","7","PXD025130"
"6888","0.05","8015","7","PXD025130"
"6889","0.01","6887","8","PXD025130"
"6890","0.011","6969","8","PXD025130"
"6891","0.012","7044","8","PXD025130"
"6892","0.013","7145","8","PXD025130"
"6893","0.014","7174","8","PXD025130"
"6894","0.015","7208","8","PXD025130"
"6895","0.016","7235","8","PXD025130"
"6896","0.017","7256","8","PXD025130"
"6897","0.018","7275","8","PXD025130"
"6898","0.019","7298","8","PXD025130"
