"","Threshold","power_narrow","dcy_indx","PXID"
"771","0.042","490","8","PXD006856"
"772","0.043","493","8","PXD006856"
"773","0.044","493","8","PXD006856"
"774","0.045","494","8","PXD006856"
"775","0.046","494","8","PXD006856"
"776","0.047","495","8","PXD006856"
"777","0.048","495","8","PXD006856"
"778","0.049","499","8","PXD006856"
"779","0.05","499","8","PXD006856"
"780","0.01","455","9","PXD006856"
"781","0.011","464","9","PXD006856"
"782","0.012","464","9","PXD006856"
"783","0.013","478","9","PXD006856"
"784","0.014","478","9","PXD006856"
"785","0.015","481","9","PXD006856"
"786","0.016","481","9","PXD006856"
"787","0.017","483","9","PXD006856"
"788","0.018","483","9","PXD006856"
"789","0.019","484","9","PXD006856"
"790","0.02","484","9","PXD006856"
"791","0.021","484","9","PXD006856"
"792","0.022","484","9","PXD006856"
"793","0.023","486","9","PXD006856"
"794","0.024","486","9","PXD006856"
"795","0.025","490","9","PXD006856"
"796","0.026","490","9","PXD006856"
"797","0.027","493","9","PXD006856"
"798","0.028","493","9","PXD006856"
"799","0.029","494","9","PXD006856"
"800","0.03","494","9","PXD006856"
"801","0.031","494","9","PXD006856"
"802","0.032","494","9","PXD006856"
"803","0.033","494","9","PXD006856"
"804","0.034","494","9","PXD006856"
"805","0.035","494","9","PXD006856"
"806","0.036","494","9","PXD006856"
"807","0.037","499","9","PXD006856"
"808","0.038","499","9","PXD006856"
"809","0.039","499","9","PXD006856"
"810","0.04","499","9","PXD006856"
"811","0.041","499","9","PXD006856"
"812","0.042","499","9","PXD006856"
"813","0.043","499","9","PXD006856"
"814","0.044","501","9","PXD006856"
"815","0.045","501","9","PXD006856"
"816","0.046","502","9","PXD006856"
"817","0.047","502","9","PXD006856"
"818","0.048","504","9","PXD006856"
"819","0.049","504","9","PXD006856"
"820","0.05","506","9","PXD006856"
"821","0.01","9358","0","PXD008920"
"822","0.011","9386","0","PXD008920"
"823","0.012","9431","0","PXD008920"
"824","0.013","9462","0","PXD008920"
"825","0.014","9477","0","PXD008920"
"826","0.015","9511","0","PXD008920"
"827","0.016","9539","0","PXD008920"
"828","0.017","9556","0","PXD008920"
"829","0.018","9585","0","PXD008920"
"830","0.019","9605","0","PXD008920"
"831","0.02","9626","0","PXD008920"
"832","0.021","9642","0","PXD008920"
"833","0.022","9663","0","PXD008920"
"834","0.023","9673","0","PXD008920"
"835","0.024","9701","0","PXD008920"
"836","0.025","9722","0","PXD008920"
"837","0.026","9742","0","PXD008920"
"838","0.027","9759","0","PXD008920"
"839","0.028","9792","0","PXD008920"
"840","0.029","9816","0","PXD008920"
"841","0.03","9832","0","PXD008920"
"842","0.031","9842","0","PXD008920"
"843","0.032","9854","0","PXD008920"
"844","0.033","9876","0","PXD008920"
"845","0.034","9887","0","PXD008920"
"846","0.035","9901","0","PXD008920"
"847","0.036","9923","0","PXD008920"
"848","0.037","9931","0","PXD008920"
"849","0.038","9943","0","PXD008920"
"850","0.039","9954","0","PXD008920"
"851","0.04","9962","0","PXD008920"
"852","0.041","9981","0","PXD008920"
"853","0.042","9991","0","PXD008920"
"854","0.043","10010","0","PXD008920"
"855","0.044","10025","0","PXD008920"
"856","0.045","10031","0","PXD008920"
"857","0.046","10048","0","PXD008920"
"858","0.047","10059","0","PXD008920"
"859","0.048","10076","0","PXD008920"
"860","0.049","10080","0","PXD008920"
"861","0.05","10091","0","PXD008920"
"862","0.01","9349","1","PXD008920"
"863","0.011","9390","1","PXD008920"
"864","0.012","9394","1","PXD008920"
"865","0.013","9445","1","PXD008920"
"866","0.014","9474","1","PXD008920"
"867","0.015","9497","1","PXD008920"
"868","0.016","9534","1","PXD008920"
"869","0.017","9552","1","PXD008920"
"870","0.018","9591","1","PXD008920"
"871","0.019","9605","1","PXD008920"
"872","0.02","9633","1","PXD008920"
"873","0.021","9670","1","PXD008920"
"874","0.022","9678","1","PXD008920"
"875","0.023","9688","1","PXD008920"
"876","0.024","9717","1","PXD008920"
"877","0.025","9730","1","PXD008920"
"878","0.026","9747","1","PXD008920"
"879","0.027","9768","1","PXD008920"
"880","0.028","9793","1","PXD008920"
"881","0.029","9813","1","PXD008920"
"882","0.03","9826","1","PXD008920"
"883","0.031","9840","1","PXD008920"
"884","0.032","9856","1","PXD008920"
"885","0.033","9876","1","PXD008920"
"886","0.034","9892","1","PXD008920"
"887","0.035","9901","1","PXD008920"
"888","0.036","9913","1","PXD008920"
"889","0.037","9917","1","PXD008920"
"890","0.038","9933","1","PXD008920"
"891","0.039","9947","1","PXD008920"
"892","0.04","9959","1","PXD008920"
"893","0.041","9972","1","PXD008920"
"894","0.042","9989","1","PXD008920"
"895","0.043","9994","1","PXD008920"
"896","0.044","10001","1","PXD008920"
"897","0.045","10004","1","PXD008920"
"898","0.046","10023","1","PXD008920"
"899","0.047","10033","1","PXD008920"
"900","0.048","10046","1","PXD008920"
"901","0.049","10048","1","PXD008920"
"902","0.05","10058","1","PXD008920"
"903","0.01","9244","2","PXD008920"
"904","0.011","9293","2","PXD008920"
"905","0.012","9343","2","PXD008920"
"906","0.013","9408","2","PXD008920"
"907","0.014","9431","2","PXD008920"
"908","0.015","9454","2","PXD008920"
"909","0.016","9481","2","PXD008920"
"910","0.017","9540","2","PXD008920"
"911","0.018","9572","2","PXD008920"
"912","0.019","9601","2","PXD008920"
"913","0.02","9618","2","PXD008920"
"914","0.021","9660","2","PXD008920"
"915","0.022","9697","2","PXD008920"
"916","0.023","9719","2","PXD008920"
"917","0.024","9736","2","PXD008920"
"918","0.025","9754","2","PXD008920"
"919","0.026","9765","2","PXD008920"
"920","0.027","9788","2","PXD008920"
"921","0.028","9807","2","PXD008920"
"922","0.029","9814","2","PXD008920"
"923","0.03","9838","2","PXD008920"
"924","0.031","9851","2","PXD008920"
"925","0.032","9869","2","PXD008920"
"926","0.033","9883","2","PXD008920"
"927","0.034","9913","2","PXD008920"
"928","0.035","9920","2","PXD008920"
"929","0.036","9937","2","PXD008920"
"930","0.037","9952","2","PXD008920"
"931","0.038","9970","2","PXD008920"
"932","0.039","9978","2","PXD008920"
"933","0.04","9982","2","PXD008920"
"934","0.041","9987","2","PXD008920"
"935","0.042","10000","2","PXD008920"
"936","0.043","10008","2","PXD008920"
"937","0.044","10025","2","PXD008920"
"938","0.045","10033","2","PXD008920"
"939","0.046","10040","2","PXD008920"
"940","0.047","10056","2","PXD008920"
"941","0.048","10067","2","PXD008920"
"942","0.049","10083","2","PXD008920"
"943","0.05","10101","2","PXD008920"
"944","0.01","9412","3","PXD008920"
"945","0.011","9438","3","PXD008920"
"946","0.012","9457","3","PXD008920"
"947","0.013","9495","3","PXD008920"
"948","0.014","9511","3","PXD008920"
"949","0.015","9524","3","PXD008920"
"950","0.016","9541","3","PXD008920"
"951","0.017","9560","3","PXD008920"
"952","0.018","9583","3","PXD008920"
"953","0.019","9604","3","PXD008920"
"954","0.02","9623","3","PXD008920"
"955","0.021","9641","3","PXD008920"
"956","0.022","9658","3","PXD008920"
"957","0.023","9668","3","PXD008920"
"958","0.024","9694","3","PXD008920"
"959","0.025","9710","3","PXD008920"
"960","0.026","9718","3","PXD008920"
"961","0.027","9741","3","PXD008920"
"962","0.028","9759","3","PXD008920"
"963","0.029","9767","3","PXD008920"
"964","0.03","9794","3","PXD008920"
"965","0.031","9813","3","PXD008920"
"966","0.032","9820","3","PXD008920"
"967","0.033","9833","3","PXD008920"
"968","0.034","9847","3","PXD008920"
"969","0.035","9856","3","PXD008920"
"970","0.036","9867","3","PXD008920"
"971","0.037","9881","3","PXD008920"
"972","0.038","9895","3","PXD008920"
"973","0.039","9904","3","PXD008920"
"974","0.04","9918","3","PXD008920"
"975","0.041","9920","3","PXD008920"
"976","0.042","9928","3","PXD008920"
"977","0.043","9940","3","PXD008920"
"978","0.044","9961","3","PXD008920"
"979","0.045","9965","3","PXD008920"
"980","0.046","9971","3","PXD008920"
"981","0.047","9981","3","PXD008920"
"982","0.048","9987","3","PXD008920"
"983","0.049","9992","3","PXD008920"
"984","0.05","10005","3","PXD008920"
"985","0.01","9348","4","PXD008920"
"986","0.011","9393","4","PXD008920"
"987","0.012","9435","4","PXD008920"
"988","0.013","9473","4","PXD008920"
"989","0.014","9502","4","PXD008920"
"990","0.015","9530","4","PXD008920"
"991","0.016","9549","4","PXD008920"
"992","0.017","9577","4","PXD008920"
"993","0.018","9602","4","PXD008920"
"994","0.019","9619","4","PXD008920"
"995","0.02","9629","4","PXD008920"
"996","0.021","9649","4","PXD008920"
"997","0.022","9692","4","PXD008920"
"998","0.023","9717","4","PXD008920"
"999","0.024","9744","4","PXD008920"
"1000","0.025","9750","4","PXD008920"
"1001","0.026","9761","4","PXD008920"
"1002","0.027","9767","4","PXD008920"
"1003","0.028","9775","4","PXD008920"
"1004","0.029","9788","4","PXD008920"
"1005","0.03","9810","4","PXD008920"
"1006","0.031","9822","4","PXD008920"
"1007","0.032","9834","4","PXD008920"
"1008","0.033","9851","4","PXD008920"
"1009","0.034","9866","4","PXD008920"
"1010","0.035","9875","4","PXD008920"
"1011","0.036","9895","4","PXD008920"
"1012","0.037","9914","4","PXD008920"
"1013","0.038","9929","4","PXD008920"
"1014","0.039","9944","4","PXD008920"
"1015","0.04","9956","4","PXD008920"
"1016","0.041","9972","4","PXD008920"
"1017","0.042","9985","4","PXD008920"
"1018","0.043","9991","4","PXD008920"
"1019","0.044","10002","4","PXD008920"
"1020","0.045","10014","4","PXD008920"
"1021","0.046","10031","4","PXD008920"
"1022","0.047","10044","4","PXD008920"
"1023","0.048","10053","4","PXD008920"
"1024","0.049","10068","4","PXD008920"
"1025","0.05","10088","4","PXD008920"
"1026","0.01","9327","5","PXD008920"
"1027","0.011","9372","5","PXD008920"
"1028","0.012","9392","5","PXD008920"
"1029","0.013","9446","5","PXD008920"
"1030","0.014","9486","5","PXD008920"
"1031","0.015","9521","5","PXD008920"
"1032","0.016","9542","5","PXD008920"
"1033","0.017","9580","5","PXD008920"
"1034","0.018","9598","5","PXD008920"
"1035","0.019","9622","5","PXD008920"
"1036","0.02","9633","5","PXD008920"
"1037","0.021","9659","5","PXD008920"
"1038","0.022","9683","5","PXD008920"
"1039","0.023","9707","5","PXD008920"
"1040","0.024","9727","5","PXD008920"
"1041","0.025","9752","5","PXD008920"
"1042","0.026","9761","5","PXD008920"
"1043","0.027","9779","5","PXD008920"
"1044","0.028","9792","5","PXD008920"
"1045","0.029","9801","5","PXD008920"
"1046","0.03","9826","5","PXD008920"
"1047","0.031","9840","5","PXD008920"
"1048","0.032","9848","5","PXD008920"
"1049","0.033","9861","5","PXD008920"
"1050","0.034","9869","5","PXD008920"
"1051","0.035","9895","5","PXD008920"
"1052","0.036","9900","5","PXD008920"
"1053","0.037","9905","5","PXD008920"
"1054","0.038","9913","5","PXD008920"
"1055","0.039","9919","5","PXD008920"
"1056","0.04","9940","5","PXD008920"
"1057","0.041","9955","5","PXD008920"
"1058","0.042","9968","5","PXD008920"
"1059","0.043","9988","5","PXD008920"
"1060","0.044","9994","5","PXD008920"
"1061","0.045","10007","5","PXD008920"
"1062","0.046","10026","5","PXD008920"
"1063","0.047","10033","5","PXD008920"
"1064","0.048","10042","5","PXD008920"
"1065","0.049","10050","5","PXD008920"
"1066","0.05","10067","5","PXD008920"
"1067","0.01","9412","6","PXD008920"
"1068","0.011","9446","6","PXD008920"
"1069","0.012","9483","6","PXD008920"
"1070","0.013","9522","6","PXD008920"
"1071","0.014","9573","6","PXD008920"
"1072","0.015","9601","6","PXD008920"
"1073","0.016","9633","6","PXD008920"
"1074","0.017","9655","6","PXD008920"
"1075","0.018","9685","6","PXD008920"
"1076","0.019","9696","6","PXD008920"
"1077","0.02","9730","6","PXD008920"
"1078","0.021","9747","6","PXD008920"
"1079","0.022","9774","6","PXD008920"
"1080","0.023","9788","6","PXD008920"
"1081","0.024","9794","6","PXD008920"
"1082","0.025","9815","6","PXD008920"
"1083","0.026","9828","6","PXD008920"
"1084","0.027","9846","6","PXD008920"
"1085","0.028","9869","6","PXD008920"
"1086","0.029","9882","6","PXD008920"
"1087","0.03","9896","6","PXD008920"
"1088","0.031","9926","6","PXD008920"
"1089","0.032","9945","6","PXD008920"
"1090","0.033","9961","6","PXD008920"
"1091","0.034","9973","6","PXD008920"
"1092","0.035","9982","6","PXD008920"
"1093","0.036","9995","6","PXD008920"
"1094","0.037","10010","6","PXD008920"
"1095","0.038","10027","6","PXD008920"
"1096","0.039","10045","6","PXD008920"
"1097","0.04","10050","6","PXD008920"
"1098","0.041","10061","6","PXD008920"
"1099","0.042","10072","6","PXD008920"
"1100","0.043","10081","6","PXD008920"
"1101","0.044","10086","6","PXD008920"
"1102","0.045","10103","6","PXD008920"
"1103","0.046","10111","6","PXD008920"
"1104","0.047","10116","6","PXD008920"
"1105","0.048","10130","6","PXD008920"
"1106","0.049","10147","6","PXD008920"
"1107","0.05","10152","6","PXD008920"
"1108","0.01","9375","7","PXD008920"
"1109","0.011","9418","7","PXD008920"
"1110","0.012","9450","7","PXD008920"
"1111","0.013","9488","7","PXD008920"
"1112","0.014","9508","7","PXD008920"
"1113","0.015","9536","7","PXD008920"
"1114","0.016","9586","7","PXD008920"
"1115","0.017","9601","7","PXD008920"
"1116","0.018","9632","7","PXD008920"
"1117","0.019","9653","7","PXD008920"
"1118","0.02","9675","7","PXD008920"
"1119","0.021","9689","7","PXD008920"
"1120","0.022","9722","7","PXD008920"
"1121","0.023","9739","7","PXD008920"
"1122","0.024","9756","7","PXD008920"
"1123","0.025","9781","7","PXD008920"
"1124","0.026","9794","7","PXD008920"
"1125","0.027","9817","7","PXD008920"
"1126","0.028","9843","7","PXD008920"
"1127","0.029","9868","7","PXD008920"
"1128","0.03","9886","7","PXD008920"
"1129","0.031","9911","7","PXD008920"
"1130","0.032","9920","7","PXD008920"
"1131","0.033","9932","7","PXD008920"
"1132","0.034","9957","7","PXD008920"
"1133","0.035","9963","7","PXD008920"
"1134","0.036","9985","7","PXD008920"
"1135","0.037","9994","7","PXD008920"
"1136","0.038","10009","7","PXD008920"
"1137","0.039","10016","7","PXD008920"
"1138","0.04","10029","7","PXD008920"
"1139","0.041","10046","7","PXD008920"
"1140","0.042","10054","7","PXD008920"
"1141","0.043","10066","7","PXD008920"
"1142","0.044","10082","7","PXD008920"
"1143","0.045","10091","7","PXD008920"
"1144","0.046","10107","7","PXD008920"
"1145","0.047","10125","7","PXD008920"
"1146","0.048","10143","7","PXD008920"
"1147","0.049","10164","7","PXD008920"
"1148","0.05","10177","7","PXD008920"
"1149","0.01","9269","8","PXD008920"
"1150","0.011","9325","8","PXD008920"
"1151","0.012","9394","8","PXD008920"
"1152","0.013","9431","8","PXD008920"
"1153","0.014","9457","8","PXD008920"
"1154","0.015","9489","8","PXD008920"
"1155","0.016","9502","8","PXD008920"
"1156","0.017","9519","8","PXD008920"
"1157","0.018","9537","8","PXD008920"
"1158","0.019","9562","8","PXD008920"
"1159","0.02","9573","8","PXD008920"
"1160","0.021","9589","8","PXD008920"
"1161","0.022","9610","8","PXD008920"
"1162","0.023","9638","8","PXD008920"
"1163","0.024","9661","8","PXD008920"
"1164","0.025","9673","8","PXD008920"
"1165","0.026","9690","8","PXD008920"
"1166","0.027","9714","8","PXD008920"
"1167","0.028","9727","8","PXD008920"
"1168","0.029","9737","8","PXD008920"
"1169","0.03","9756","8","PXD008920"
"1170","0.031","9779","8","PXD008920"
"1171","0.032","9794","8","PXD008920"
"1172","0.033","9801","8","PXD008920"
"1173","0.034","9828","8","PXD008920"
"1174","0.035","9843","8","PXD008920"
"1175","0.036","9855","8","PXD008920"
"1176","0.037","9870","8","PXD008920"
"1177","0.038","9880","8","PXD008920"
"1178","0.039","9887","8","PXD008920"
"1179","0.04","9902","8","PXD008920"
"1180","0.041","9917","8","PXD008920"
"1181","0.042","9927","8","PXD008920"
"1182","0.043","9935","8","PXD008920"
"1183","0.044","9955","8","PXD008920"
"1184","0.045","9964","8","PXD008920"
"1185","0.046","9969","8","PXD008920"
"1186","0.047","9979","8","PXD008920"
"1187","0.048","9983","8","PXD008920"
"1188","0.049","9988","8","PXD008920"
"1189","0.05","10005","8","PXD008920"
"1190","0.01","9336","9","PXD008920"
"1191","0.011","9384","9","PXD008920"
"1192","0.012","9409","9","PXD008920"
"1193","0.013","9463","9","PXD008920"
"1194","0.014","9509","9","PXD008920"
"1195","0.015","9541","9","PXD008920"
"1196","0.016","9568","9","PXD008920"
"1197","0.017","9600","9","PXD008920"
"1198","0.018","9621","9","PXD008920"
"1199","0.019","9647","9","PXD008920"
"1200","0.02","9659","9","PXD008920"
"1201","0.021","9679","9","PXD008920"
"1202","0.022","9690","9","PXD008920"
"1203","0.023","9711","9","PXD008920"
"1204","0.024","9727","9","PXD008920"
"1205","0.025","9764","9","PXD008920"
"1206","0.026","9776","9","PXD008920"
"1207","0.027","9792","9","PXD008920"
"1208","0.028","9820","9","PXD008920"
"1209","0.029","9836","9","PXD008920"
"1210","0.03","9854","9","PXD008920"
"1211","0.031","9861","9","PXD008920"
"1212","0.032","9872","9","PXD008920"
"1213","0.033","9896","9","PXD008920"
"1214","0.034","9913","9","PXD008920"
"1215","0.035","9922","9","PXD008920"
"1216","0.036","9931","9","PXD008920"
"1217","0.037","9940","9","PXD008920"
"1218","0.038","9959","9","PXD008920"
"1219","0.039","9971","9","PXD008920"
"1220","0.04","9978","9","PXD008920"
"1221","0.041","9982","9","PXD008920"
"1222","0.042","9988","9","PXD008920"
"1223","0.043","9997","9","PXD008920"
"1224","0.044","10013","9","PXD008920"
"1225","0.045","10030","9","PXD008920"
"1226","0.046","10047","9","PXD008920"
"1227","0.047","10053","9","PXD008920"
"1228","0.048","10073","9","PXD008920"
"1229","0.049","10090","9","PXD008920"
"1230","0.05","10104","9","PXD008920"
"1231","0.01","8624","0","PXD008996"
"1232","0.011","8675","0","PXD008996"
"1233","0.012","8723","0","PXD008996"
"1234","0.013","8757","0","PXD008996"
"1235","0.014","8770","0","PXD008996"
"1236","0.015","8790","0","PXD008996"
